Time [s];Cella hõmérséklete [°C];Szoba hõmérséklete [°C]
3306;23.96;23.44
3306.4;23.96;23.44
3306.8;23.96;23.44
3307.3;23.96;23.44
3307.7;23.96;23.44
3308.1;23.96;23.44
3308.5;23.96;23.44
3308.9;23.96;23.44
3309.3;23.96;23.44
3309.7;23.96;23.44
3310.1;23.96;23.44
3310.5;23.96;23.44
3310.9;23.96;23.44
3311.3;23.96;23.44
3311.8;23.96;23.44
3312.2;23.96;23.44
3312.6;23.96;23.44
3313;23.96;23.44
3313.4;23.96;23.44
3313.8;23.96;23.44
3314.2;23.96;23.44
3314.6;23.96;23.44
3315;23.96;23.44
3315.4;23.96;23.44
3315.8;23.96;23.44
3316.2;23.96;23.44
3316.7;23.96;23.44
3317.1;23.96;23.44
3317.5;23.96;23.44
3317.9;23.96;23.44
3318.3;23.96;23.44
3318.7;23.96;23.44
3319.1;23.96;23.44
3319.5;23.96;23.44
3319.9;23.96;23.44
3320.3;23.96;23.44
3320.7;23.96;23.44
3321.1;23.96;23.44
3321.6;23.96;23.44
3322;23.96;23.44
3322.4;23.96;23.44
3322.8;23.96;23.44
3323.2;23.96;23.44
3323.6;23.96;23.44
3324;23.96;23.44
3324.4;23.96;23.44
3324.8;23.96;23.44
3325.2;23.96;23.44
3325.6;23.96;23.44
3326.1;23.96;23.44
3326.5;23.96;23.44
3326.9;23.96;23.44
3327.3;23.96;23.44
3327.7;23.96;23.44
3328.1;23.96;23.44
3328.5;23.96;23.44
3328.9;23.96;23.44
3329.3;23.96;23.44
3329.7;23.96;23.44
3330.1;23.96;23.44
3330.5;23.96;23.44
3331;23.96;23.44
3331.4;23.96;23.44
3331.8;23.96;23.44
3332.2;23.96;23.44
3332.6;23.96;23.44
3333;23.96;23.44
3333.4;23.96;23.44
3333.8;23.96;23.44
3334.2;23.96;23.44
3334.6;23.96;23.44
3335;23.96;23.44
3335.4;23.96;23.44
3335.9;23.96;23.44
3336.3;23.96;23.44
3336.7;23.96;23.44
3337.1;23.96;23.53
3337.5;23.96;23.53
3337.9;23.96;23.53
3338.3;23.96;23.53
3338.7;23.96;23.53
3339.1;23.96;23.53
3339.5;23.96;23.53
3339.9;23.96;23.53
3340.4;23.96;23.53
3340.8;23.96;23.53
3341.2;23.96;23.53
3341.6;23.96;23.53
3342;23.96;23.53
3342.4;23.96;23.53
3342.8;23.96;23.53
3343.2;23.96;23.53
3343.6;23.96;23.53
3344;23.96;23.53
3344.5;23.96;23.53
3344.9;23.96;23.53
3345.3;23.96;23.53
3345.7;23.96;23.53
3346.1;23.96;23.53
3346.5;23.96;23.53
3346.9;23.96;23.53
3347.3;23.96;23.53
3347.7;23.96;23.53
3348.1;23.96;23.53
3348.5;23.96;23.53
3348.9;23.96;23.53
3349.3;23.96;23.53
3349.8;23.96;23.53
3350.2;23.96;23.53
3350.6;23.96;23.53
3351;23.96;23.53
3351.4;23.96;23.53
3351.8;23.96;23.53
3352.2;23.96;23.53
3352.6;23.96;23.53
3353;23.96;23.53
3353.4;23.96;23.53
3353.8;23.96;23.53
3354.2;23.96;23.53
3354.7;23.96;23.53
3355.1;23.96;23.53
3355.5;23.96;23.53
3355.9;23.96;23.53
3356.3;23.96;23.53
3356.7;23.96;23.53
3357.1;23.96;23.53
3357.5;23.96;23.53
3357.9;23.96;23.53
3358.3;23.96;23.53
3358.7;23.96;23.53
3359.2;23.96;23.53
3359.6;23.96;23.53
3360;23.96;23.53
3360.4;23.96;23.53
3360.8;23.96;23.53
3361.2;23.96;23.53
3361.6;23.96;23.53
3362;23.96;23.53
3362.4;23.96;23.53
3362.8;23.96;23.53
3363.2;23.96;23.53
3363.7;23.96;23.53
3364.1;23.96;23.53
3364.5;23.96;23.53
3364.9;23.96;23.53
3365.3;23.96;23.53
3365.7;23.96;23.53
3366.1;23.96;23.53
3366.5;23.96;23.53
3366.9;23.96;23.53
3367.3;23.96;23.53
3367.7;23.96;23.53
3368.1;23.96;23.53
3368.6;23.96;23.62
3369;23.96;23.53
3369.4;23.96;23.62
3369.8;23.96;23.62
3370.2;23.96;23.62
3370.6;23.96;23.62
3371;23.96;23.62
3371.4;23.96;23.62
3371.8;23.96;23.62
3372.2;23.96;23.62
3372.7;23.96;23.62
3373;23.96;23.62
3373.5;23.96;23.62
3373.9;23.96;23.62
3374.3;23.96;23.62
3374.7;23.96;23.62
3375.1;23.96;23.62
3375.5;23.96;23.62
3375.9;23.96;23.62
3376.3;23.96;23.62
3376.7;23.96;23.62
3377.1;23.96;23.62
3377.6;23.96;23.62
3378;23.96;23.62
3378.4;23.96;23.62
3378.8;23.96;23.62
3379.2;23.96;23.62
3379.6;23.96;23.62
3380;23.96;23.62
3380.4;23.96;23.62
3380.8;23.96;23.62
3381.2;23.96;23.62
3381.6;23.96;23.62
3382.1;23.96;23.62
3382.5;23.96;23.62
3382.9;23.96;23.62
3383.3;23.96;23.62
3383.7;23.96;23.62
3384.1;23.96;23.62
3384.5;23.96;23.62
3384.9;23.96;23.62
3385.3;23.96;23.62
3385.7;23.96;23.62
3386.1;23.96;23.62
3386.5;23.96;23.62
3386.9;23.96;23.62
3387.4;23.96;23.62
3387.8;23.96;23.62
3388.2;23.96;23.62
3388.6;23.96;23.62
3389;23.96;23.62
3389.4;23.96;23.62
3389.8;23.96;23.62
3390.2;23.96;23.62
3390.6;23.96;23.62
3391;23.96;23.62
3391.4;23.96;23.62
3391.9;23.96;23.62
3392.3;23.96;23.62
3392.7;23.96;23.62
3393.1;23.96;23.62
3393.5;23.96;23.7
3393.9;23.96;23.7
3394.3;23.96;23.62
3394.7;23.96;23.62
3395.1;23.96;23.7
3395.5;23.96;23.7
3395.9;23.96;23.7
3396.4;23.96;23.7
3396.8;23.96;23.62
3397.2;23.96;23.62
3397.6;23.96;23.7
3398;23.96;23.7
3398.4;23.96;23.7
3398.8;23.96;23.7
3399.2;23.96;23.7
3399.6;23.96;23.7
3400;23.96;23.7
3400.4;23.96;23.7
3400.8;23.96;23.7
3401.3;23.96;23.7
3401.7;23.96;23.7
3402.1;23.96;23.7
3402.5;23.96;23.7
3402.9;23.96;23.7
3403.3;23.96;23.7
3403.7;23.96;23.7
3404.1;23.96;23.7
3404.5;23.96;23.7
3404.9;23.96;23.7
3405.4;23.96;23.7
3405.8;23.96;23.7
3406.2;23.96;23.7
3406.6;23.96;23.7
3407;23.96;23.7
3407.4;23.96;23.7
3407.8;23.96;23.7
3408.2;23.96;23.7
3408.6;23.96;23.7
3409;23.96;23.7
3409.4;23.96;23.7
3409.8;23.96;23.7
3410.3;23.96;23.7
3410.6;23.96;23.7
3411.1;23.96;23.7
3411.5;23.96;23.7
3411.9;23.96;23.7
3412.3;23.96;23.7
3412.7;23.96;23.7
3413.1;23.96;23.7
3413.5;23.96;23.7
3413.9;23.96;23.7
3414.3;23.96;23.7
3414.7;23.96;23.7
3415.1;23.96;23.7
3415.6;23.96;23.7
3416;23.96;23.7
3416.4;23.96;23.7
3416.8;23.96;23.7
3417.2;23.96;23.7
3417.6;23.96;23.7
3418;23.96;23.7
3418.4;23.96;23.7
3418.8;23.96;23.7
3419.2;23.96;23.7
3419.6;23.96;23.7
3420.1;23.96;23.79
3420.5;23.96;23.79
3420.9;23.96;23.79
3421.3;23.96;23.79
3421.7;23.96;23.79
3422.1;23.96;23.79
3422.5;23.96;23.79
3422.9;23.96;23.79
3423.3;23.96;23.79
3423.7;23.96;23.79
3424.1;23.96;23.79
3424.6;23.96;23.88
3425;23.96;23.88
3425.4;23.96;23.88
3425.8;23.96;23.88
3426.2;23.96;23.88
3426.6;23.96;23.88
3427;23.96;23.88
3427.4;23.96;23.88
3427.8;23.96;23.88
3428.2;23.96;23.88
3428.6;23.96;23.88
3429.1;23.96;23.88
3429.5;23.96;23.88
3429.9;23.96;23.88
3430.3;23.96;23.88
3430.7;23.96;23.88
3431.1;23.96;23.88
3431.5;23.96;23.88
3431.9;23.96;23.88
3432.3;23.96;23.88
3432.7;23.96;23.88
3433.1;23.96;23.88
3433.5;23.96;23.88
3433.9;23.96;23.88
3434.4;23.96;23.88
3434.8;23.96;23.88
3435.2;23.96;23.88
3435.6;23.96;23.88
3436;23.96;23.88
3436.4;23.96;23.88
3436.8;23.96;23.88
3437.2;23.96;23.88
3437.6;23.96;23.88
3438;23.96;23.88
3438.5;23.96;23.88
3438.9;23.96;23.88
3439.3;23.96;23.88
3439.7;23.96;23.88
3440.1;23.96;23.88
3440.5;23.96;23.88
3440.9;23.96;23.79
3441.3;23.96;23.88
3441.7;23.96;23.79
3442.1;23.96;23.79
3442.5;23.96;23.88
3443;23.96;23.88
3443.4;23.96;23.88
3443.8;23.96;23.88
3444.2;23.96;23.88
3444.6;23.96;23.88
3445;23.96;23.88
3445.4;23.96;23.88
3445.8;23.96;23.88
3446.2;23.96;23.88
3446.6;23.96;23.88
3447;23.96;23.88
3447.4;23.96;23.88
3447.8;23.96;23.88
3448.3;23.96;23.88
3448.7;23.96;23.88
3449.1;23.96;23.88
3449.5;23.96;23.88
3449.9;23.96;23.88
3450.3;23.96;23.88
3450.7;23.96;23.88
3451.1;23.96;23.88
3451.5;23.96;23.88
3451.9;23.96;23.88
3452.3;23.96;23.88
3452.8;23.96;23.88
3453.2;23.96;23.88
3453.6;23.96;23.88
3454;23.96;23.88
3454.4;23.96;23.88
3454.8;23.96;23.88
3455.2;23.96;23.88
3455.6;23.96;23.88
3456;23.96;23.88
3456.4;23.96;23.88
3456.8;23.96;23.88
3457.3;23.96;23.88
3457.7;23.96;23.88
3458.1;23.96;23.88
3458.5;23.96;23.88
3458.9;23.96;23.88
3459.3;23.96;23.88
3459.7;23.96;23.88
3460.1;23.96;23.88
3460.5;23.96;23.88
3460.9;23.96;23.88
3461.3;23.96;23.88
3461.7;23.96;23.88
3462.2;24.05;23.88
3462.6;23.96;23.88
3463;23.96;23.88
3463.4;23.96;23.88
3463.8;23.96;23.88
3464.2;23.96;23.88
3464.6;23.96;23.88
3465;23.96;23.88
3465.4;23.96;23.88
3465.8;23.96;23.88
3466.2;23.96;23.88
3466.7;23.96;23.88
3467.1;23.96;23.88
3467.5;23.96;23.88
3467.9;23.96;23.96
3468.3;23.96;23.96
3468.7;24.05;23.96
3469.1;23.96;23.96
3469.5;24.05;23.96
3469.9;23.96;23.96
3470.3;23.96;23.96
3470.7;23.96;23.96
3471.2;23.96;23.96
3471.6;23.96;23.96
3472;23.96;23.96
3472.4;23.96;23.96
3472.8;23.96;23.96
3473.2;23.96;23.96
3473.6;23.96;23.96
3474;23.96;23.96
3474.4;23.96;23.96
3474.8;23.96;23.96
3475.2;24.05;23.96
3475.6;23.96;23.96
3476.1;23.96;23.96
3476.5;23.96;23.96
3476.9;23.96;23.96
3477.3;24.05;23.96
3477.7;24.05;23.96
3478.1;23.96;23.96
3478.5;23.96;23.96
3478.9;23.96;23.96
3479.3;23.96;23.96
3479.7;23.96;23.96
3480.1;23.96;23.96
3480.6;23.96;23.96
3480.9;23.96;23.96
3481.4;23.96;23.96
3481.8;23.96;23.96
3482.2;23.96;23.96
3482.6;23.96;23.96
3483;23.96;23.96
3483.4;23.96;23.96
3483.8;23.96;23.96
3484.2;23.96;23.96
3484.6;23.96;23.96
3485;23.96;23.96
3485.4;23.96;23.96
3485.9;23.96;23.96
3486.3;23.96;23.96
3486.7;23.96;23.96
3487.1;23.96;23.96
3487.5;23.96;23.96
3487.9;23.96;23.96
3488.3;23.96;23.96
3488.7;23.96;23.96
3489.1;23.96;23.96
3489.5;23.96;23.96
3490;23.96;23.96
3490.4;23.96;23.96
3490.8;23.96;23.96
3491.2;23.96;24.05
3491.6;23.96;24.05
3492;23.96;23.96
3492.4;23.96;23.96
3492.8;23.96;24.05
3493.2;23.96;24.05
3493.6;23.96;24.05
3494;23.96;24.05
3494.4;23.96;24.05
3494.8;23.96;24.05
3495.3;23.96;24.05
3495.7;23.96;24.05
3496.1;23.96;24.05
3496.5;23.96;24.05
3496.9;24.05;24.05
3497.3;23.96;24.05
3497.7;23.96;24.05
3498.1;23.96;24.05
3498.5;23.96;24.05
3498.9;23.96;24.05
3499.4;23.96;24.05
3499.8;23.96;24.05
3500.2;23.96;24.05
3500.6;23.96;24.05
3501;23.96;24.05
3501.4;23.96;24.05
3501.8;23.96;24.05
3502.2;23.96;24.05
3502.6;23.96;24.05
3503;23.96;24.05
3503.4;23.96;23.96
3503.8;23.96;23.96
3504.3;23.96;24.05
3504.7;23.96;23.96
3505.1;23.96;23.96
3505.5;23.96;23.96
3505.9;24.05;23.96
3506.3;24.05;23.96
3506.7;23.96;23.96
3507.1;23.96;23.96
3507.5;23.96;23.96
3507.9;23.96;23.96
3508.3;23.96;23.96
3508.7;23.96;23.96
3509.2;23.96;23.96
3509.6;23.96;23.96
3510;23.96;23.96
3510.4;23.96;23.96
3510.8;24.05;23.96
3511.2;23.96;23.96
3511.6;23.96;23.96
3512;23.96;23.96
3512.4;24.05;23.96
3512.8;23.96;23.96
3513.3;23.96;23.96
3513.7;23.96;23.96
3514.1;24.05;23.96
3514.5;23.96;23.96
3514.9;23.96;23.96
3515.3;23.96;23.96
3515.7;23.96;23.96
3516.1;24.05;23.96
3516.5;23.96;23.96
3516.9;23.96;23.88
3517.3;24.05;23.96
3517.7;23.96;23.96
3518.2;23.96;23.88
3518.6;23.96;23.88
3519;23.96;23.88
3519.4;24.05;23.88
3519.8;23.96;23.88
3520.2;23.96;23.88
3520.6;23.96;23.88
3521;23.96;23.88
3521.4;23.96;23.88
3521.8;23.96;23.88
3522.2;24.05;23.88
3522.7;24.05;23.88
3523;24.05;23.88
3523.5;23.96;23.88
3523.9;24.05;23.88
3524.3;24.05;23.88
3524.7;23.96;23.88
3525.1;24.05;23.88
3525.5;24.05;23.88
3525.9;24.05;23.88
3526.3;24.05;23.88
3526.7;23.96;23.88
3527.1;23.96;23.88
3527.6;24.05;23.88
3528;24.05;23.79
3528.4;23.96;23.79
3528.8;23.96;23.79
3529.2;23.96;23.79
3529.6;23.96;23.79
3530;23.96;23.79
3530.4;23.96;23.79
3530.8;23.96;23.79
3531.2;23.96;23.79
3531.6;23.96;23.79
3532.1;23.96;23.79
3532.5;23.96;23.79
3532.9;23.96;23.79
3533.3;23.96;23.79
3533.7;23.96;23.79
3534.1;23.96;23.79
3534.5;23.96;23.79
3534.9;23.96;23.79
3535.3;24.05;23.79
3535.7;23.96;23.79
3536.1;23.96;23.79
3536.5;23.96;23.79
3536.9;23.96;23.79
3537.4;23.96;23.79
3537.8;23.96;23.79
3538.2;23.96;23.79
3538.6;23.96;23.79
3539;23.96;23.79
3539.4;23.96;23.79
3539.8;23.96;23.79
3540.2;23.96;23.79
3540.6;23.96;23.79
3541;23.96;23.7
3541.5;23.96;23.79
3541.9;23.96;23.79
3542.3;24.05;23.79
3542.7;23.96;23.79
3543.1;23.96;23.7
3543.5;23.96;23.7
3543.9;23.96;23.7
3544.3;23.96;23.7
3544.7;23.96;23.7
3545.1;23.96;23.7
3545.5;24.05;23.7
3545.9;24.05;23.7
3546.4;23.96;23.7
3546.8;23.96;23.7
3547.2;23.96;23.7
3547.6;23.96;23.7
3548;23.96;23.7
3548.4;23.96;23.7
3548.8;24.05;23.7
3549.2;23.96;23.7
3549.6;24.05;23.7
3550;23.96;23.7
3550.4;23.96;23.7
3550.9;23.96;23.7
3551.3;23.96;23.7
3551.7;23.96;23.7
3552.1;23.96;23.7
3552.5;23.96;23.79
3552.9;23.96;23.7
3553.3;23.96;23.79
3553.7;23.96;23.7
3554.1;23.96;23.79
3554.5;23.96;23.79
3554.9;23.96;23.79
3555.3;23.96;23.79
3555.8;23.96;23.79
3556.2;23.96;23.79
3556.6;23.96;23.79
3557;23.96;23.79
3557.4;23.96;23.79
3557.8;23.96;23.79
3558.2;23.96;23.79
3558.6;23.96;23.79
3559;23.96;23.79
3559.4;23.96;23.79
3559.8;23.96;23.88
3560.3;23.96;23.88
3560.7;24.05;23.88
3561.1;23.96;23.88
3561.5;23.96;23.96
3561.9;23.96;23.96
3562.3;23.96;23.96
3562.7;23.96;23.96
3563.1;24.05;23.96
3563.5;23.96;23.96
3563.9;23.96;24.05
3564.3;24.05;23.96
3564.7;24.05;23.96
3565.2;23.96;24.05
3565.6;24.05;23.96
3566;24.05;23.96
3566.4;24.05;23.96
3566.8;24.05;24.05
3567.2;23.96;24.05
3567.6;24.05;24.05
3568;24.05;24.05
3568.4;24.05;24.05
3568.8;23.96;24.05
3569.2;24.05;24.05
3569.7;24.05;24.05
3570.1;24.05;24.05
3570.5;24.05;24.05
3570.9;24.05;24.05
3571.3;24.05;24.05
3571.7;23.96;24.05
3572.1;24.05;24.05
3572.5;23.96;24.05
3572.9;24.05;24.05
3573.3;24.05;24.05
3573.7;24.05;24.05
3574.1;23.96;24.05
3574.6;24.05;24.05
3575;24.05;24.05
3575.4;24.05;24.05
3575.8;24.05;24.05
3576.2;24.05;24.05
3576.6;24.05;24.05
3577;24.05;24.05
3577.4;24.05;24.05
3577.8;24.05;23.96
3578.2;24.05;24.05
3578.7;23.96;23.96
3579;24.05;23.96
3579.5;23.96;23.96
3579.9;24.05;23.96
3580.3;24.05;23.96
3580.7;24.05;23.96
3581.1;24.05;23.96
3581.5;24.05;23.96
3581.9;24.05;23.96
3582.3;24.05;23.96
3582.7;24.05;23.96
3583.1;24.05;23.96
3583.6;23.96;23.96
3584;24.05;23.96
3584.4;24.05;23.96
3584.8;23.96;23.96
3585.2;24.05;23.96
3585.6;24.05;23.96
3586;23.96;23.88
3586.4;24.05;23.96
3586.8;24.05;23.96
3587.2;24.05;23.88
3587.6;24.05;23.88
3588;24.05;23.88
3588.4;24.05;23.88
3588.9;24.05;23.88
3589.3;24.05;23.88
3589.7;24.05;23.88
3590.1;23.96;23.88
3590.5;23.96;23.88
3590.9;24.05;23.88
3591.3;23.96;23.88
3591.7;24.05;23.88
3592.1;23.96;23.88
3592.5;23.96;23.88
3593;24.05;23.88
3593.4;24.05;23.88
3593.8;24.05;23.88
3594.2;24.05;23.88
3594.6;24.05;23.88
3595;24.05;23.88
3595.4;24.05;23.88
3595.8;24.05;23.88
3596.2;24.05;23.88
3596.6;24.05;23.88
3597;23.96;23.88
3597.4;23.96;23.88
3597.9;24.05;23.88
3598.3;24.05;23.88
3598.7;24.05;23.88
3599.1;24.05;23.88
3599.5;24.05;23.88
3599.9;24.05;23.88
3600.3;24.05;23.88
3600.7;24.05;23.88
3601.1;24.05;23.79
3601.5;24.05;23.88
3601.9;24.05;23.79
3602.3;24.05;23.88
3602.8;23.96;23.88
3603.2;24.05;23.79
3603.6;23.96;23.88
3604;24.05;23.88
3604.4;24.05;23.88
3604.8;23.96;23.88
3605.2;24.05;23.88
3605.6;24.05;23.79
3606;24.05;23.79
3606.4;24.05;23.79
3606.8;24.05;23.79
3607.2;24.05;23.79
3607.7;24.05;23.79
3608.1;23.96;23.79
3608.5;24.05;23.79
3608.9;24.05;23.79
3609.3;24.05;23.79
3609.7;24.05;23.79
3610.1;24.05;23.79
3610.5;23.96;23.79
3610.9;24.05;23.79
3611.3;24.05;23.79
3611.8;24.05;23.79
3612.2;24.05;23.79
3612.6;24.05;23.79
3613;24.05;23.79
3613.4;24.05;23.79
3613.8;24.05;23.79
3614.2;24.05;23.79
3614.6;24.05;23.79
3615;24.05;23.79
3615.4;24.05;23.79
3615.8;24.05;23.79
3616.3;24.05;23.79
3616.7;24.05;23.79
3617.1;23.96;23.79
3617.5;24.05;23.79
3617.9;24.05;23.79
3618.3;24.05;23.79
3618.7;24.05;23.79
3619.1;24.05;23.79
3619.5;24.05;23.79
3619.9;24.05;23.79
3620.3;24.05;23.88
3620.7;24.05;23.88
3621.2;24.05;23.88
3621.6;24.05;23.88
3622;24.05;23.88
3622.4;24.05;23.88
3622.8;24.05;23.88
3623.2;24.05;23.88
3623.6;24.05;23.88
3624;24.05;23.88
3624.4;24.05;23.88
3624.8;24.05;23.88
3625.2;24.05;23.88
3625.7;24.05;23.88
3626.1;24.05;23.88
3626.5;24.05;23.88
3626.9;24.05;23.88
3627.3;24.05;23.88
3627.7;24.05;23.79
3628.1;24.05;23.88
3628.5;24.05;23.88
3628.9;24.05;23.88
3629.3;24.05;23.88
3629.7;24.05;23.88
3630.1;24.05;23.88
3630.6;24.05;23.88
3631;24.05;23.88
3631.4;24.05;23.88
3631.8;24.05;23.79
3632.2;24.05;23.79
3632.6;24.05;23.79
3633;24.05;23.79
3633.4;24.05;23.79
3633.8;24.05;23.88
3634.2;24.05;23.88
3634.6;24.05;23.79
3635;24.05;23.79
3635.5;24.05;23.79
3635.9;24.05;23.79
3636.3;24.05;23.79
3636.7;24.05;23.79
3637.1;24.05;23.79
3637.5;24.05;23.79
3637.9;24.05;23.79
3638.3;24.05;23.79
3638.7;24.05;23.79
3639.1;24.05;23.79
3639.6;24.05;23.79
3639.9;24.05;23.79
3640.4;24.05;23.79
3640.8;24.05;23.79
3641.2;24.05;23.79
3641.6;24.05;23.79
3642;24.05;23.79
3642.4;24.05;23.79
3642.8;24.05;23.79
3643.2;24.05;23.79
3643.6;24.05;23.79
3644;24.05;23.79
3644.5;24.05;23.79
3644.9;24.05;23.79
3645.3;24.05;23.79
3645.7;24.05;23.79
3646.1;24.05;23.79
3646.5;24.05;23.79
3646.9;24.05;23.79
3647.3;24.05;23.79
3647.7;24.05;23.79
3648.1;24.05;23.79
3648.5;24.05;23.79
3648.9;24.05;23.79
3649.4;24.05;23.79
3649.8;24.05;23.79
3650.2;24.05;23.79
3650.6;24.05;23.79
3651;24.05;23.79
3651.4;24.05;23.79
3651.8;24.05;23.79
3652.2;24.05;23.79
3652.6;24.05;23.79
3653;24.05;23.7
3653.4;24.05;23.79
3653.9;24.05;23.79
3654.3;24.05;23.79
3654.7;24.05;23.79
3655.1;24.05;23.79
3655.5;24.05;23.79
3655.9;24.05;23.79
3656.3;24.05;23.79
3656.7;24.05;23.79
3657.1;24.05;23.79
3657.5;24.05;23.79
3657.9;24.05;23.79
3658.4;24.05;23.79
3658.8;24.05;23.79
3659.2;24.05;23.79
3659.6;24.05;23.79
3660;24.05;23.79
3660.4;24.05;23.79
3660.8;24.05;23.79
3661.2;24.05;23.79
3661.6;24.05;23.79
3662;24.05;23.79
3662.4;24.05;23.79
3662.8;24.05;23.79
3663.2;24.05;23.79
3663.7;24.05;23.79
3664.1;24.05;23.79
3664.5;24.05;23.79
3664.9;24.05;23.79
3665.3;24.05;23.79
3665.7;24.05;23.79
3666.1;24.05;23.79
3666.5;24.05;23.79
3666.9;24.05;23.79
3667.3;23.96;23.79
3667.7;24.05;23.79
3668.2;24.05;23.79
3668.6;24.05;23.79
3669;24.05;23.79
3669.4;23.96;23.79
3669.8;24.05;23.79
3670.2;24.05;23.79
3670.6;24.05;23.79
3671;24.05;23.79
3671.4;24.05;23.79
3671.8;24.05;23.79
3672.2;24.05;23.79
3672.6;23.96;23.79
3673.1;24.05;23.79
3673.5;24.05;23.79
3673.9;24.05;23.79
3674.3;24.05;23.79
3674.7;24.05;23.79
3675.1;24.05;23.79
3675.5;24.05;23.79
3675.9;24.05;23.79
3676.3;24.05;23.79
3676.7;24.05;23.7
3677.1;24.05;23.79
3677.6;24.05;23.7
3678;24.05;23.7
3678.4;24.05;23.7
3678.8;24.05;23.7
3679.2;24.05;23.7
3679.6;24.05;23.7
3680;24.05;23.7
3680.4;24.05;23.7
3680.8;24.05;23.7
3681.2;24.05;23.7
3681.7;24.05;23.7
3682.1;24.05;23.7
3682.5;24.05;23.7
3682.9;24.05;23.7
3683.3;24.05;23.7
3683.7;24.05;23.7
3684.1;24.05;23.7
3684.5;24.05;23.7
3684.9;24.05;23.7
3685.3;24.05;23.7
3685.7;24.05;23.7
3686.1;24.05;23.79
3686.5;24.05;23.7
3687;24.05;23.7
3687.4;24.05;23.7
3687.8;24.05;23.7
3688.2;24.05;23.7
3688.6;24.05;23.7
3689;24.05;23.7
3689.4;24.05;23.7
3689.8;24.05;23.7
3690.2;24.05;23.7
3690.6;24.05;23.7
3691;24.05;23.7
3691.5;24.05;23.7
3691.9;24.05;23.7
3692.3;24.05;23.79
3692.7;24.05;23.7
3693.1;24.05;23.7
3693.5;24.05;23.7
3693.9;24.05;23.7
3694.3;24.05;23.7
3694.7;24.05;23.7
3695.1;24.05;23.7
3695.5;24.05;23.7
3695.9;24.05;23.7
3696.4;24.05;23.7
3696.8;24.05;23.7
3697.2;24.05;23.7
3697.6;24.05;23.7
3698;24.05;23.7
3698.4;24.05;23.7
3698.8;24.05;23.7
3699.2;24.05;23.7
3699.6;24.05;23.7
3700;24.05;23.7
3700.5;24.05;23.7
3700.8;24.05;23.7
3701.3;24.05;23.7
3701.7;24.05;23.7
3702.1;24.05;23.7
3702.5;24.05;23.7
3702.9;24.05;23.7
3703.3;24.05;23.7
3703.7;24.05;23.7
3704.1;24.05;23.79
3704.5;24.05;23.79
3704.9;24.05;23.79
3705.3;24.05;23.79
3705.8;24.05;23.79
3706.2;24.05;23.79
3706.6;24.05;23.79
3707;24.05;23.79
3707.4;24.05;23.79
3707.8;24.05;23.79
3708.2;24.05;23.79
3708.6;24.05;23.88
3709;24.05;23.79
3709.4;24.05;23.79
3709.8;24.05;23.88
3710.3;24.05;23.88
3710.7;24.05;23.88
3711.1;24.05;23.88
3711.5;24.05;23.88
3711.9;24.05;23.88
3712.3;24.05;23.88
3712.7;24.05;23.88
3713.1;24.05;23.88
3713.5;24.05;23.88
3713.9;24.05;23.96
3714.3;24.05;23.96
3714.7;24.05;23.96
3715.2;24.05;23.96
3715.6;24.05;23.96
3716;24.05;23.96
3716.4;24.05;23.96
3716.8;24.05;23.96
3717.2;24.05;23.96
3717.6;24.05;23.96
3718;24.05;23.96
3718.4;24.05;23.96
3718.8;24.05;23.96
3719.2;24.05;23.96
3719.7;24.05;23.96
3720.1;24.05;23.96
3720.5;24.05;23.96
3720.9;24.05;23.96
3721.3;24.05;23.96
3721.7;24.05;23.96
3722.1;24.05;23.96
3722.5;24.05;23.96
3722.9;24.05;23.96
3723.3;24.05;23.96
3723.7;24.05;23.96
3724.1;24.05;23.96
3724.6;24.05;23.96
3725;24.05;23.96
3725.4;24.05;23.96
3725.8;24.05;23.96
3726.2;24.05;23.96
3726.6;24.05;23.96
3727;24.05;23.96
3727.4;24.05;23.96
3727.8;24.05;23.96
3728.2;24.05;23.96
3728.6;24.05;23.96
3729.1;24.05;23.96
3729.5;24.05;23.96
3729.9;24.05;23.96
3730.3;24.05;23.96
3730.7;24.05;23.96
3731.1;24.05;23.96
3731.5;24.05;23.96
3731.9;24.05;23.96
3732.3;24.05;23.96
3732.7;24.05;23.96
3733.1;24.05;23.96
3733.5;24.05;23.96
3734;24.05;23.96
3734.4;24.05;23.96
3734.8;24.05;23.96
3735.2;24.05;23.96
3735.6;24.05;23.96
3736;24.05;23.96
3736.4;24.05;23.96
3736.8;24.05;23.96
3737.2;24.05;23.96
3737.6;24.05;23.96
3738.1;24.05;23.96
3738.5;24.05;23.96
3738.9;24.05;23.96
3739.3;24.05;23.96
3739.7;24.05;23.96
3740.1;24.05;23.96
3740.5;24.05;23.96
3740.9;24.05;23.96
3741.3;24.05;23.96
3741.7;24.05;23.96
3742.1;24.05;23.96
3742.5;24.05;23.96
3743;24.05;23.96
3743.4;24.05;23.96
3743.8;24.05;23.96
3744.2;24.05;23.96
3744.6;24.05;23.96
3745;24.05;23.96
3745.4;24.05;23.96
3745.8;24.05;23.96
3746.2;24.05;23.96
3746.6;24.05;23.96
3747;24.05;23.96
3747.5;24.05;23.96
3747.9;24.05;23.96
3748.3;24.05;23.96
3748.7;24.05;23.96
3749.1;24.05;23.96
3749.5;24.05;23.96
3749.9;24.05;23.96
3750.3;24.05;23.96
3750.7;24.05;23.96
3751.1;24.05;23.96
