Time [s];Cell_1 Volatge [V];Cell_2 Volatge [V];Cell_3 Volatge [V];Cell_4 Volatge [V]
5521.6;3.052;3.12;3.12;3.101
5522;3.062;3.125;3.125;3.11
5522.4;3.062;3.13;3.13;3.105
5522.9;3.066;3.125;3.13;3.11
5523.3;3.057;3.12;3.13;3.105
5523.7;3.066;3.125;3.125;3.11
5524.1;3.062;3.125;3.13;3.105
5524.5;3.062;3.12;3.13;3.11
5525;3.062;3.12;3.12;3.105
5525.4;3.057;3.12;3.125;3.11
5525.8;3.062;3.12;3.13;3.11
5526.2;3.066;3.12;3.13;3.105
5526.6;3.062;3.12;3.13;3.105
5527;3.066;3.12;3.125;3.11
5527.5;3.057;3.12;3.13;3.105
5527.9;3.057;3.125;3.125;3.11
5528.3;3.062;3.12;3.13;3.105
5528.7;3.066;3.12;3.12;3.105
5529.1;3.066;3.12;3.125;3.11
5529.6;3.062;3.12;3.13;3.105
5530;3.062;3.125;3.125;3.105
5530.4;3.066;3.12;3.13;3.105
5530.8;3.052;3.12;3.13;3.105
5531.2;3.057;3.125;3.125;3.11
5531.7;3.057;3.125;3.125;3.11
5532.1;3.057;3.125;3.13;3.105
5532.5;3.057;3.125;3.13;3.105
5532.9;3.042;3.11;3.12;3.096
5533.3;3.057;3.12;3.125;3.11
5533.7;3.057;3.125;3.125;3.105
5534.2;3.057;3.125;3.125;3.11
5534.6;3.057;3.12;3.13;3.11
5535;3.062;3.12;3.13;3.105
5535.4;3.057;3.12;3.135;3.11
5535.8;3.062;3.125;3.13;3.11
5536.3;3.057;3.12;3.125;3.105
5536.7;3.057;3.12;3.125;3.105
5537.1;3.057;3.125;3.13;3.105
5537.5;3.052;3.125;3.13;3.11
5537.9;3.057;3.12;3.125;3.105
5538.4;3.052;3.12;3.125;3.105
5538.8;3.052;3.12;3.125;3.101
5539.2;3.042;3.12;3.125;3.105
5539.6;3.066;3.125;3.125;3.105
5540;3.057;3.115;3.125;3.101
5540.5;3.052;3.125;3.13;3.105
5540.9;3.057;3.12;3.125;3.105
5541.3;3.052;3.125;3.13;3.105
5541.7;3.052;3.125;3.13;3.105
5542.1;3.052;3.12;3.125;3.101
5542.6;3.047;3.11;3.115;3.101
5543;3.052;3.12;3.125;3.105
5543.4;3.052;3.12;3.12;3.105
5543.8;3.052;3.12;3.125;3.105
5544.2;3.057;3.12;3.125;3.105
5544.7;3.052;3.12;3.125;3.101
5545.1;3.052;3.12;3.13;3.11
5545.5;3.047;3.12;3.125;3.105
5545.9;3.057;3.12;3.125;3.105
5546.3;3.052;3.12;3.125;3.105
5546.8;3.057;3.12;3.13;3.105
5547.2;3.052;3.115;3.13;3.105
5547.6;3.047;3.125;3.12;3.101
5548;3.052;3.115;3.12;3.101
5548.4;3.052;3.12;3.125;3.101
5548.8;3.047;3.12;3.125;3.101
5549.3;3.052;3.12;3.125;3.101
5549.7;3.047;3.11;3.12;3.101
5550.1;3.052;3.12;3.125;3.105
5550.5;3.052;3.12;3.125;3.101
5550.9;3.052;3.12;3.125;3.105
5551.4;3.052;3.125;3.125;3.101
5551.8;3.047;3.12;3.125;3.105
5552.2;3.052;3.125;3.125;3.096
5552.6;3.052;3.12;3.13;3.101
5553;3.052;3.115;3.125;3.101
5553.5;3.047;3.12;3.125;3.101
5553.9;3.057;3.12;3.125;3.101
5554.3;3.047;3.115;3.125;3.101
5554.7;3.052;3.115;3.12;3.101
5555.1;3.047;3.12;3.125;3.105
5555.6;3.037;3.11;3.12;3.096
5556;3.047;3.12;3.125;3.105
5556.4;3.042;3.115;3.12;3.086
5556.8;3.047;3.115;3.12;3.105
5557.2;3.047;3.12;3.12;3.096
5557.7;3.047;3.12;3.125;3.105
5558.1;3.047;3.12;3.12;3.101
5558.5;3.042;3.12;3.125;3.105
5558.9;3.047;3.12;3.125;3.101
5559.3;3.052;3.12;3.13;3.101
5559.7;3.052;3.12;3.125;3.101
5560.2;3.047;3.115;3.125;3.101
5560.6;3.042;3.125;3.125;3.101
5561;3.047;3.12;3.125;3.101
5561.4;3.042;3.115;3.12;3.101
5561.9;3.057;3.125;3.125;3.096
5562.3;3.047;3.115;3.125;3.101
5562.7;3.047;3.12;3.135;3.096
5563.1;3.042;3.12;3.125;3.101
5563.5;3.047;3.115;3.12;3.096
5563.9;3.052;3.115;3.125;3.101
5564.4;3.047;3.115;3.115;3.096
5564.8;3.047;3.115;3.125;3.096
5565.2;3.057;3.115;3.12;3.096
5565.6;3.042;3.12;3.12;3.096
5566;3.042;3.12;3.12;3.096
5566.5;3.042;3.115;3.12;3.101
5566.9;3.042;3.115;3.12;3.101
5567.3;3.047;3.12;3.12;3.101
5567.7;3.047;3.12;3.125;3.096
5568.1;3.042;3.12;3.125;3.101
5568.6;3.047;3.115;3.12;3.096
5569;3.047;3.12;3.12;3.101
5569.4;3.042;3.11;3.125;3.096
5569.8;3.042;3.12;3.125;3.096
5570.2;3.042;3.12;3.12;3.096
5570.7;3.042;3.12;3.125;3.091
5571.1;3.042;3.115;3.115;3.091
5571.5;3.037;3.115;3.125;3.101
5571.9;3.037;3.12;3.12;3.096
5572.3;3.042;3.12;3.125;3.101
5572.8;3.042;3.12;3.12;3.096
5573.2;3.042;3.12;3.12;3.101
5573.6;3.032;3.105;3.11;3.086
5574;3.042;3.12;3.125;3.096
5574.4;3.042;3.115;3.12;3.091
5574.8;3.042;3.115;3.12;3.096
5575.3;3.047;3.12;3.125;3.091
5575.7;3.042;3.115;3.12;3.096
5576.1;3.042;3.115;3.125;3.096
5576.5;3.042;3.115;3.12;3.091
5576.9;3.042;3.12;3.12;3.096
5577.4;3.037;3.115;3.125;3.091
5577.8;3.037;3.115;3.12;3.096
5578.2;3.042;3.12;3.12;3.091
5578.6;3.042;3.115;3.12;3.096
5579;3.032;3.105;3.115;3.086
5579.5;3.037;3.115;3.125;3.096
5579.9;3.042;3.12;3.125;3.096
5580.3;3.027;3.11;3.115;3.091
5580.7;3.037;3.115;3.12;3.096
5581.1;3.037;3.12;3.12;3.091
5581.5;3.042;3.115;3.12;3.096
5582;3.037;3.115;3.125;3.096
5582.4;3.037;3.115;3.12;3.091
5582.8;3.032;3.115;3.12;3.096
5583.2;3.042;3.12;3.125;3.091
5583.7;3.047;3.115;3.125;3.096
5584.1;3.037;3.115;3.12;3.096
5584.5;3.042;3.12;3.12;3.091
5584.9;3.037;3.115;3.12;3.091
5585.3;3.037;3.115;3.12;3.096
5585.7;3.037;3.115;3.12;3.096
5586.2;3.037;3.11;3.125;3.091
5586.6;3.042;3.115;3.12;3.096
5587;3.042;3.115;3.115;3.091
5587.4;3.037;3.115;3.12;3.091
5587.8;3.042;3.115;3.125;3.091
5588.3;3.042;3.11;3.12;3.091
5588.7;3.037;3.11;3.12;3.086
5589.1;3.037;3.115;3.12;3.091
5589.5;3.037;3.115;3.12;3.091
5589.9;3.037;3.115;3.12;3.091
5590.4;3.032;3.115;3.12;3.091
5590.8;3.032;3.115;3.125;3.091
5591.2;3.037;3.105;3.115;3.091
5591.6;3.037;3.11;3.12;3.096
5592;3.037;3.115;3.125;3.091
5592.5;3.032;3.115;3.12;3.096
5592.9;3.032;3.12;3.12;3.086
5593.3;3.032;3.115;3.12;3.091
5593.7;3.027;3.115;3.12;3.086
5594.1;3.032;3.115;3.12;3.086
5594.5;3.032;3.11;3.115;3.091
5595;3.032;3.115;3.12;3.091
5595.4;3.027;3.115;3.12;3.086
5595.8;3.032;3.115;3.12;3.091
5596.2;3.032;3.11;3.12;3.091
5596.6;3.032;3.115;3.115;3.086
5597.1;3.027;3.115;3.12;3.091
5597.5;3.037;3.115;3.12;3.086
5597.9;3.032;3.115;3.12;3.091
5598.3;3.032;3.115;3.12;3.086
5598.7;3.027;3.115;3.12;3.091
5599.2;3.032;3.115;3.12;3.086
5599.6;3.037;3.115;3.115;3.091
5600;3.027;3.11;3.125;3.086
5600.4;3.037;3.11;3.12;3.091
5600.8;3.032;3.115;3.12;3.086
5601.3;3.027;3.11;3.12;3.091
5601.7;3.032;3.11;3.125;3.086
5602.1;3.027;3.115;3.12;3.086
5602.5;3.032;3.11;3.12;3.086
5602.9;3.037;3.11;3.12;3.091
5603.4;3.032;3.11;3.115;3.086
5603.8;3.027;3.11;3.12;3.086
5604.2;3.032;3.11;3.115;3.086
5604.6;3.027;3.11;3.115;3.086
5605;3.027;3.11;3.125;3.081
5605.5;3.027;3.11;3.115;3.086
5605.9;3.027;3.115;3.12;3.086
5606.3;3.027;3.115;3.12;3.086
5606.7;3.027;3.105;3.12;3.086
5607.1;3.027;3.115;3.12;3.086
5607.6;3.027;3.115;3.115;3.086
5608;3.027;3.11;3.12;3.091
5608.4;3.027;3.11;3.12;3.086
5608.8;3.022;3.11;3.115;3.086
5609.2;3.022;3.105;3.12;3.086
5609.6;3.022;3.11;3.11;3.081
5610.1;3.027;3.11;3.115;3.086
5610.5;3.027;3.115;3.115;3.086
5610.9;3.027;3.11;3.12;3.081
5611.3;3.027;3.115;3.12;3.086
5611.8;3.027;3.115;3.12;3.086
5612.2;3.027;3.105;3.115;3.081
5612.6;3.027;3.11;3.115;3.086
5613;3.027;3.11;3.115;3.081
5613.4;3.013;3.11;3.115;3.086
5613.8;3.022;3.11;3.115;3.086
5614.3;3.022;3.105;3.115;3.081
5614.7;3.022;3.11;3.115;3.081
5615.1;3.022;3.11;3.115;3.086
5615.5;3.018;3.105;3.115;3.081
5615.9;3.013;3.105;3.115;3.081
5616.4;3.022;3.115;3.115;3.086
5616.8;3.022;3.105;3.11;3.081
5617.2;3.022;3.105;3.115;3.081
5617.6;3.018;3.11;3.115;3.081
5618;3.027;3.11;3.11;3.081
5618.5;3.018;3.11;3.115;3.081
5618.9;3.018;3.105;3.115;3.076
5619.3;3.022;3.11;3.115;3.081
5619.7;3.022;3.11;3.115;3.081
5620.1;3.022;3.11;3.12;3.086
5620.5;3.022;3.11;3.115;3.081
5621;3.018;3.115;3.12;3.081
5621.4;3.018;3.11;3.115;3.081
5621.8;3.022;3.105;3.12;3.081
5622.2;3.022;3.11;3.12;3.076
5622.6;3.022;3.11;3.115;3.076
5623.1;3.022;3.11;3.115;3.081
5623.5;3.022;3.11;3.12;3.081
5623.9;3.018;3.11;3.115;3.076
5624.3;3.022;3.11;3.115;3.081
5624.7;3.022;3.105;3.115;3.086
5625.2;3.018;3.11;3.115;3.076
5625.6;3.018;3.11;3.115;3.081
5626;3.022;3.11;3.115;3.076
5626.4;3.018;3.11;3.11;3.076
5626.8;3.018;3.11;3.115;3.076
5627.3;3.013;3.105;3.12;3.081
5627.7;3.018;3.11;3.115;3.071
5628.1;3.027;3.115;3.115;3.081
5628.5;3.018;3.11;3.115;3.076
5628.9;3.022;3.11;3.12;3.081
5629.4;3.022;3.11;3.115;3.081
5629.8;3.022;3.11;3.115;3.081
5630.2;3.018;3.105;3.12;3.076
5630.6;3.013;3.11;3.11;3.076
5631;3.018;3.105;3.115;3.081
5631.5;3.018;3.105;3.115;3.076
5631.9;3.018;3.11;3.11;3.081
5632.3;3.018;3.11;3.11;3.076
5632.7;3.018;3.11;3.115;3.076
5633.1;3.018;3.105;3.12;3.076
5633.5;3.018;3.11;3.115;3.076
5634;3.013;3.11;3.115;3.076
5634.4;3.018;3.11;3.115;3.076
5634.8;3.013;3.11;3.11;3.081
5635.2;3.013;3.105;3.105;3.076
5635.6;3.018;3.105;3.115;3.071
5636.1;3.013;3.105;3.115;3.076
5636.5;3.003;3.11;3.11;3.076
5636.9;3.022;3.101;3.115;3.071
5637.3;3.018;3.105;3.11;3.071
5637.7;3.013;3.11;3.115;3.076
5638.2;3.008;3.105;3.11;3.071
5638.6;3.013;3.105;3.115;3.071
5639;3.013;3.105;3.115;3.081
5639.4;3.008;3.11;3.11;3.071
5639.8;3.013;3.11;3.115;3.071
5640.3;3.013;3.105;3.11;3.076
5640.7;3.013;3.105;3.11;3.076
5641.1;3.018;3.105;3.115;3.071
5641.5;3.013;3.101;3.11;3.071
5641.9;3.008;3.105;3.11;3.071
5642.3;3.013;3.105;3.11;3.071
5642.8;3.018;3.105;3.11;3.071
5643.2;3.008;3.105;3.11;3.071
5643.6;3.013;3.11;3.12;3.076
5644;3.008;3.101;3.11;3.071
5644.5;3.008;3.101;3.11;3.071
5644.9;3.008;3.105;3.11;3.071
5645.3;3.008;3.105;3.11;3.071
5645.7;3.008;3.105;3.11;3.071
5646.1;3.008;3.105;3.115;3.071
5646.5;3.013;3.105;3.11;3.066
5647;3.003;3.105;3.11;3.071
5647.4;3.013;3.101;3.11;3.071
5647.8;3.013;3.105;3.11;3.071
5648.2;3.008;3.11;3.11;3.071
5648.6;3.013;3.105;3.115;3.071
5649.1;3.008;3.101;3.115;3.066
5649.5;3.013;3.105;3.115;3.066
5649.9;3.008;3.105;3.115;3.071
5650.3;3.003;3.101;3.115;3.066
5650.7;3.008;3.105;3.11;3.071
5651.2;3.003;3.105;3.11;3.066
5651.6;3.008;3.101;3.115;3.066
5652;3.003;3.101;3.11;3.066
5652.4;3.008;3.101;3.11;3.066
5652.8;2.993;3.105;3.115;3.071
5653.3;3.003;3.101;3.11;3.071
5653.7;3.003;3.105;3.115;3.066
5654.1;3.008;3.105;3.11;3.071
5654.5;3.003;3.105;3.11;3.066
5654.9;3.003;3.105;3.11;3.066
5655.3;3.003;3.101;3.11;3.066
5655.8;3.008;3.105;3.11;3.071
5656.2;3.008;3.105;3.11;3.066
5656.6;3.003;3.096;3.11;3.066
5657;3.003;3.101;3.11;3.066
5657.4;3.008;3.101;3.11;3.071
5657.9;3.003;3.096;3.105;3.062
5658.3;3.003;3.101;3.11;3.066
5658.7;3.008;3.101;3.11;3.071
5659.1;3.003;3.101;3.105;3.066
5659.5;3.008;3.101;3.11;3.071
5660;3.003;3.101;3.11;3.066
5660.4;3.003;3.096;3.105;3.066
5660.8;3.003;3.101;3.11;3.071
5661.2;3.003;3.105;3.11;3.066
5661.6;2.998;3.105;3.11;3.066
5662.1;2.998;3.101;3.105;3.062
5662.5;2.998;3.105;3.11;3.066
5662.9;2.998;3.101;3.11;3.062
5663.3;3.003;3.101;3.105;3.066
5663.7;2.998;3.101;3.105;3.062
5664.2;2.998;3.101;3.11;3.071
5664.6;2.998;3.101;3.105;3.062
5665;3.003;3.101;3.105;3.071
5665.4;3.003;3.101;3.105;3.062
5665.8;3.003;3.105;3.11;3.066
5666.3;2.998;3.105;3.11;3.066
5666.7;2.993;3.101;3.11;3.062
5667.1;3.003;3.105;3.11;3.066
5667.5;3.003;3.101;3.11;3.062
5667.9;2.998;3.101;3.11;3.062
5668.3;3.003;3.101;3.11;3.062
5668.8;2.998;3.105;3.11;3.066
5669.2;2.998;3.105;3.11;3.066
5669.6;2.998;3.096;3.105;3.062
5670;3.003;3.101;3.115;3.066
5670.4;2.993;3.101;3.105;3.062
5670.9;2.988;3.096;3.105;3.057
5671.3;2.998;3.101;3.11;3.062
5671.7;2.993;3.101;3.101;3.057
5672.1;2.993;3.101;3.105;3.062
5672.5;2.998;3.101;3.11;3.066
5673;2.988;3.101;3.11;3.062
5673.4;2.988;3.101;3.105;3.057
5673.8;2.993;3.105;3.105;3.066
5674.2;2.998;3.096;3.105;3.062
5674.6;2.983;3.091;3.101;3.057
5675.1;2.993;3.101;3.11;3.066
5675.5;2.993;3.101;3.105;3.062
5675.9;2.988;3.096;3.105;3.057
5676.3;2.993;3.11;3.11;3.066
5676.7;2.998;3.096;3.105;3.057
5677.2;2.998;3.096;3.11;3.057
5677.6;2.993;3.096;3.105;3.057
5678;2.993;3.096;3.105;3.062
5678.4;2.993;3.101;3.105;3.057
5678.8;2.998;3.101;3.11;3.057
5679.2;2.993;3.101;3.105;3.057
5679.7;3.003;3.101;3.11;3.062
5680.1;2.988;3.101;3.11;3.057
5680.5;2.988;3.096;3.101;3.052
5680.9;2.988;3.091;3.101;3.052
5681.3;2.983;3.091;3.101;3.052
5681.8;2.988;3.096;3.105;3.062
5682.2;2.988;3.101;3.105;3.057
5682.6;2.993;3.101;3.101;3.052
5683;2.993;3.101;3.105;3.057
5683.4;2.988;3.101;3.105;3.062
5683.9;2.988;3.101;3.105;3.062
5684.3;2.983;3.101;3.11;3.057
5684.7;2.988;3.101;3.105;3.057
5685.1;2.993;3.096;3.11;3.062
5685.5;2.993;3.096;3.11;3.057
5685.9;2.993;3.096;3.105;3.057
5686.4;2.988;3.101;3.105;3.057
5686.8;2.983;3.091;3.091;3.042
5687.2;2.988;3.091;3.105;3.057
5687.6;2.988;3.096;3.11;3.052
5688;2.988;3.101;3.105;3.057
5688.5;2.988;3.101;3.105;3.057
5688.9;2.988;3.101;3.105;3.057
5689.3;2.979;3.101;3.105;3.052
5689.7;2.983;3.096;3.105;3.052
5690.1;2.983;3.096;3.105;3.047
5690.6;2.983;3.096;3.105;3.052
5691;2.983;3.096;3.101;3.052
5691.4;2.979;3.091;3.105;3.052
5691.8;2.983;3.096;3.101;3.052
5692.3;2.983;3.096;3.11;3.052
5692.7;2.983;3.101;3.105;3.047
5693.1;2.983;3.101;3.105;3.057
5693.5;2.979;3.096;3.105;3.052
5693.9;2.983;3.096;3.101;3.057
5694.3;2.983;3.096;3.105;3.052
5694.8;2.979;3.091;3.105;3.057
5695.2;2.983;3.096;3.101;3.052
5695.6;2.983;3.096;3.101;3.052
5696;2.979;3.091;3.101;3.042
5696.4;2.983;3.101;3.105;3.052
5696.9;2.988;3.091;3.101;3.047
5697.3;2.983;3.096;3.105;3.052
5697.7;2.983;3.091;3.105;3.047
5698.1;2.983;3.096;3.105;3.052
5698.5;2.988;3.096;3.101;3.052
5699;2.983;3.096;3.101;3.052
5699.4;2.979;3.091;3.105;3.052
5699.8;2.979;3.091;3.105;3.047
5700.2;2.974;3.101;3.105;3.052
5700.6;2.983;3.091;3.105;3.042
5701.1;2.974;3.096;3.105;3.052
5701.5;2.979;3.096;3.105;3.047
5701.9;2.974;3.096;3.101;3.047
5702.3;2.979;3.096;3.101;3.052
5702.7;2.979;3.091;3.105;3.047
5703.1;2.974;3.096;3.101;3.042
5703.6;2.983;3.091;3.101;3.047
5704;2.974;3.091;3.101;3.047
5704.4;2.979;3.091;3.101;3.047
5704.8;2.974;3.091;3.096;3.047
5705.2;2.979;3.086;3.101;3.047
5705.7;2.974;3.091;3.101;3.042
5706.1;2.969;3.081;3.091;3.042
5706.5;2.979;3.091;3.101;3.047
5706.9;2.974;3.091;3.096;3.042
5707.3;2.969;3.081;3.091;3.037
5707.8;2.979;3.091;3.101;3.042
5708.2;2.974;3.091;3.101;3.042
5708.6;2.974;3.091;3.101;3.047
5709;2.974;3.096;3.101;3.047
5709.4;2.974;3.091;3.101;3.042
5709.9;2.974;3.091;3.101;3.042
5710.3;2.974;3.086;3.101;3.047
5710.7;2.969;3.081;3.096;3.037
5711.1;2.969;3.091;3.096;3.047
5711.5;2.974;3.091;3.101;3.047
5712;2.959;3.091;3.096;3.042
5712.4;2.974;3.091;3.101;3.042
5712.8;2.974;3.086;3.105;3.042
5713.2;2.974;3.086;3.101;3.042
5713.6;2.969;3.091;3.096;3.042
5714.1;2.969;3.096;3.101;3.042
5714.5;2.969;3.091;3.105;3.042
5714.9;2.969;3.091;3.101;3.037
5715.3;2.969;3.091;3.096;3.037
5715.7;2.969;3.091;3.101;3.042
5716.2;2.964;3.091;3.101;3.042
5716.6;2.964;3.086;3.105;3.042
5717;2.964;3.086;3.096;3.032
5717.4;2.974;3.096;3.096;3.042
5717.8;2.964;3.086;3.091;3.032
5718.2;2.964;3.091;3.096;3.037
5718.7;2.969;3.086;3.096;3.042
5719.1;2.969;3.086;3.101;3.042
5719.5;2.974;3.091;3.096;3.042
5719.9;2.964;3.091;3.101;3.037
5720.3;2.964;3.081;3.096;3.042
5720.8;2.969;3.091;3.101;3.042
5721.2;2.964;3.086;3.096;3.042
5721.6;2.969;3.086;3.101;3.042
5722;2.969;3.091;3.096;3.037
5722.4;2.969;3.091;3.101;3.037
5722.9;2.974;3.086;3.101;3.037
5723.3;2.964;3.091;3.096;3.037
5723.7;2.954;3.086;3.096;3.037
5724.1;2.969;3.091;3.096;3.032
5724.5;2.964;3.096;3.096;3.032
5724.9;2.964;3.081;3.091;3.027
5725.4;2.964;3.086;3.096;3.037
5725.8;2.964;3.086;3.096;3.042
5726.2;2.954;3.076;3.091;3.032
5726.6;2.959;3.086;3.096;3.037
5727.1;2.954;3.086;3.096;3.037
5727.5;2.959;3.086;3.096;3.037
5727.9;2.959;3.086;3.096;3.037
5728.3;2.959;3.091;3.096;3.037
5728.7;2.959;3.086;3.096;3.032
5729.2;2.959;3.086;3.096;3.032
5729.6;2.964;3.086;3.096;3.037
5730;2.964;3.086;3.096;3.032
5730.4;2.959;3.091;3.101;3.037
5730.8;2.959;3.086;3.096;3.032
5731.2;2.959;3.091;3.096;3.032
5731.7;2.959;3.086;3.096;3.032
5732.1;2.964;3.086;3.096;3.032
5732.5;2.959;3.086;3.096;3.032
5732.9;2.959;3.086;3.096;3.032
5733.3;2.954;3.091;3.091;3.032
5733.8;2.959;3.086;3.091;3.032
5734.2;2.959;3.086;3.101;3.027
5734.6;2.959;3.081;3.096;3.032
5735;2.964;3.086;3.096;3.032
5735.4;2.954;3.081;3.096;3.032
5735.9;2.954;3.076;3.091;3.027
5736.3;2.954;3.086;3.096;3.027
5736.7;2.959;3.086;3.096;3.032
5737.1;2.959;3.086;3.096;3.032
5737.5;2.959;3.081;3.091;3.032
5737.9;2.954;3.081;3.096;3.027
5738.4;2.959;3.086;3.096;3.027
5738.8;2.954;3.081;3.096;3.027
5739.2;2.949;3.081;3.091;3.032
5739.6;2.954;3.086;3.091;3.027
5740;2.939;3.066;3.081;3.018
5740.5;2.954;3.081;3.091;3.027
5740.9;2.954;3.076;3.091;3.027
5741.3;2.954;3.081;3.091;3.022
5741.7;2.949;3.086;3.091;3.032
5742.1;2.954;3.081;3.091;3.027
5742.6;2.949;3.086;3.091;3.022
5743;2.959;3.086;3.091;3.027
5743.4;2.944;3.081;3.091;3.022
5743.8;2.949;3.086;3.091;3.027
5744.2;2.949;3.081;3.086;3.027
5744.7;2.949;3.081;3.091;3.027
5745.1;2.954;3.076;3.091;3.027
5745.5;2.949;3.081;3.101;3.027
5745.9;2.949;3.076;3.096;3.018
5746.3;2.949;3.081;3.086;3.022
5746.8;2.944;3.081;3.091;3.027
5747.2;2.944;3.081;3.091;3.022
5747.6;2.949;3.076;3.096;3.022
5748;2.944;3.081;3.091;3.022
5748.4;2.949;3.081;3.091;3.013
5748.9;2.954;3.081;3.091;3.022
5749.3;2.949;3.076;3.096;3.027
5749.7;2.944;3.076;3.096;3.022
5750.1;2.944;3.076;3.086;3.022
5750.5;2.944;3.076;3.091;3.022
5751;2.944;3.076;3.091;3.022
5751.4;2.944;3.081;3.091;3.018
5751.8;2.944;3.076;3.091;3.018
5752.2;2.944;3.076;3.086;3.022
5752.6;2.944;3.081;3.091;3.022
5753;2.939;3.076;3.086;3.027
5753.5;2.949;3.076;3.081;3.013
5753.9;2.944;3.076;3.091;3.022
5754.3;2.944;3.076;3.091;3.022
5754.7;2.944;3.076;3.086;3.013
5755.1;2.939;3.076;3.086;3.018
5755.6;2.939;3.081;3.086;3.018
5756;2.939;3.076;3.086;3.018
5756.4;2.935;3.076;3.086;3.018
5756.8;2.935;3.076;3.091;3.018
5757.2;2.935;3.076;3.086;3.018
5757.7;2.944;3.081;3.086;3.013
5758.1;2.939;3.076;3.086;3.018
5758.5;2.939;3.071;3.086;3.018
5758.9;2.944;3.076;3.086;3.013
5759.3;2.939;3.076;3.086;3.018
5759.8;2.939;3.076;3.086;3.018
5760.2;2.944;3.076;3.086;3.018
5760.6;2.939;3.071;3.086;3.013
5761;2.93;3.071;3.086;3.013
5761.4;2.939;3.076;3.086;3.013
5761.8;2.935;3.071;3.081;3.013
5762.3;2.939;3.076;3.081;3.018
5762.7;2.939;3.076;3.091;3.018
5763.1;2.935;3.076;3.086;3.013
5763.5;2.939;3.071;3.086;3.013
5764;2.93;3.076;3.086;3.013
5764.4;2.935;3.071;3.086;3.018
5764.8;2.935;3.071;3.081;3.008
5765.2;2.935;3.076;3.086;3.013
5765.6;2.93;3.076;3.086;3.008
5766;2.935;3.071;3.086;3.008
5766.5;2.925;3.071;3.086;3.008
5766.9;2.935;3.071;3.086;3.008
5767.3;2.939;3.071;3.086;3.013
5767.7;2.935;3.076;3.081;3.008
5768.1;2.935;3.076;3.081;3.013
5768.6;2.935;3.076;3.081;3.013
5769;2.93;3.071;3.081;3.003
5769.4;2.93;3.071;3.081;3.013
5769.8;2.93;3.071;3.086;3.008
5770.2;2.93;3.076;3.081;3.008
5770.7;2.925;3.071;3.086;3.008
5771.1;2.925;3.071;3.081;3.008
5771.5;2.93;3.076;3.086;3.008
5771.9;2.93;3.071;3.086;3.008
5772.3;2.92;3.071;3.081;3.008
5772.7;2.93;3.071;3.086;3.013
5773.2;2.93;3.066;3.081;3.008
5773.6;2.925;3.071;3.081;3.008
5774;2.925;3.071;3.081;3.008
5774.4;2.93;3.071;3.076;3.003
5774.8;2.93;3.066;3.081;3.008
5775.3;2.93;3.071;3.081;3.003
5775.7;2.93;3.066;3.081;3.003
5776.1;2.93;3.071;3.086;3.008
5776.5;2.93;3.066;3.081;3.008
5776.9;2.925;3.071;3.081;3.008
5777.4;2.92;3.066;3.071;3.003
5777.8;2.925;3.066;3.081;2.998
5778.2;2.925;3.071;3.076;3.003
5778.6;2.925;3.071;3.081;3.003
5779;2.935;3.071;3.081;3.003
5779.5;2.92;3.071;3.076;3.003
5779.9;2.92;3.071;3.081;2.998
5780.3;2.92;3.066;3.081;3.003
5780.7;2.92;3.066;3.081;3.003
5781.1;2.925;3.071;3.081;3.003
5781.6;2.925;3.066;3.076;3.003
5782;2.915;3.071;3.076;3.003
5782.4;2.915;3.071;3.081;3.003
5782.8;2.92;3.066;3.081;3.003
5783.2;2.92;3.066;3.081;2.998
5783.7;2.915;3.066;3.081;2.998
5784.1;2.92;3.066;3.076;2.998
5784.5;2.92;3.066;3.081;2.998
5784.9;2.915;3.062;3.071;2.998
5785.3;2.91;3.057;3.071;2.998
5785.8;2.915;3.057;3.071;2.998
5786.2;2.92;3.066;3.076;2.998
5786.6;2.915;3.071;3.081;2.998
5787;2.93;3.071;3.076;2.998
5787.4;2.915;3.062;3.076;3.003
5787.8;2.915;3.066;3.076;2.998
5788.3;2.92;3.066;3.076;2.998
5788.7;2.915;3.062;3.076;2.993
5789.1;2.905;3.066;3.076;3.003
5789.5;2.915;3.062;3.076;2.993
5789.9;2.915;3.062;3.076;2.998
5790.4;2.915;3.066;3.076;3.003
5790.8;2.92;3.062;3.076;2.993
5791.2;2.91;3.062;3.081;2.993
5791.6;2.915;3.062;3.076;2.993
5792;2.905;3.062;3.071;2.993
5792.5;2.915;3.062;3.076;2.993
5792.9;2.91;3.062;3.071;2.998
5793.3;2.91;3.066;3.076;2.993
5793.7;2.91;3.066;3.076;2.993
5794.1;2.91;3.066;3.076;2.993
5794.6;2.91;3.062;3.081;2.998
5795;2.905;3.066;3.076;2.993
5795.4;2.905;3.066;3.071;2.988
5795.8;2.91;3.062;3.076;2.993
5796.2;2.905;3.062;3.076;2.993
5796.7;2.91;3.062;3.071;2.988
5797.1;2.905;3.057;3.076;2.988
5797.5;2.91;3.057;3.071;2.988
5797.9;2.905;3.062;3.071;2.988
5798.3;2.905;3.062;3.071;2.988
5798.7;2.905;3.057;3.071;2.988
5799.2;2.905;3.062;3.071;2.988
5799.6;2.91;3.062;3.071;2.993
5800;2.905;3.062;3.071;2.993
5800.4;2.915;3.062;3.071;2.988
5800.8;2.91;3.062;3.076;2.988
5801.3;2.905;3.057;3.066;2.988
5801.7;2.905;3.057;3.071;2.988
5802.1;2.905;3.057;3.076;2.983
